account_id,initial_risk_category,kyc_documentation_completeness,onboarding_channel,onboarding_device_id,opened_at
A01698,higher_risk_edd,0.8092151789170805,partner_institution,DEV001698,2024-07-12
A01699,normal_risk_cdd,0.7217599934777249,app,DEV001699,2023-08-21
A01700,higher_risk_edd,0.9891700915097922,branch,DEV001700,2023-04-27
A01701,higher_risk_edd,0.794076914486566,partner_institution,DEV001701,2023-06-01
A01702,normal_risk_cdd,0.8142562075088904,app,DEV001702,2023-05-25
A01703,normal_risk_cdd,0.8629673446847073,app,DEV001703,2021-12-30
A01704,normal_risk_cdd,0.8832532775946493,app,DEV001704,2023-05-20
A01705,higher_risk_edd,0.9386625523564934,app,DEV001705,2024-07-08
A01706,lower_risk_sdd,0.6207394624761976,app,DEV001706,2024-10-10
A01707,normal_risk_cdd,0.9175656687773184,app,DEV001707,2022-09-12
A01708,normal_risk_cdd,0.8728164741092606,app,DEV001708,2024-03-23
A01709,normal_risk_cdd,0.7982386702438832,app,DEV001709,2023-09-03
A01710,normal_risk_cdd,0.853017831734579,app,DEV001710,2022-08-23
A01711,normal_risk_cdd,0.8806535218124955,app,DEV001711,2024-12-22
A01712,higher_risk_edd,1.0,app,DEV001712,2025-01-10
A01713,normal_risk_cdd,0.9129058934633264,app,DEV001713,2025-09-16
A01714,normal_risk_cdd,0.9471645484763156,app,DEV001714,2025-08-18
A01715,normal_risk_cdd,0.8011514082960296,app,DEV001715,2023-06-11
A01716,normal_risk_cdd,0.8080653674995998,app,DEV001716,2023-11-23
A01717,normal_risk_cdd,0.8311696005749608,app,DEV001717,2024-09-21
A01718,normal_risk_cdd,0.8385141882689469,app,DEV001718,2025-01-26
A01719,normal_risk_cdd,0.7693580033757688,app,DEV001719,2023-02-14
A01720,lower_risk_sdd,0.7512746901245455,app,DEV001720,2025-07-30
A01721,normal_risk_cdd,0.9206681310207032,app,DEV001721,2023-02-06
A01722,normal_risk_cdd,0.8255457710958795,app,DEV001722,2022-04-12
A01723,normal_risk_cdd,0.9013368519211082,branch,DEV001723,2024-02-02
A01724,normal_risk_cdd,0.867831933040307,app,DEV001724,2023-12-06
A01725,lower_risk_sdd,0.70758623847451,branch,DEV001725,2023-10-06
A01726,normal_risk_cdd,0.7424554301179496,app,DEV001726,2025-07-16
A01727,normal_risk_cdd,0.8383471141442052,app,DEV001727,2023-05-26
A01728,lower_risk_sdd,0.6453569177675363,branch,DEV001728,2024-06-14
A01729,normal_risk_cdd,0.8998913679689321,branch,DEV001729,2024-01-14
A01730,higher_risk_edd,0.8997249919054293,app,DEV001730,2025-10-30
A01731,lower_risk_sdd,0.4500055420734083,app,DEV001731,2022-05-23
A01732,normal_risk_cdd,0.7634640225853663,app,DEV001732,2024-07-30
A01733,normal_risk_cdd,0.8451161611431274,app,DEV001733,2025-08-13
A01734,normal_risk_cdd,0.8551107380402665,app,DEV001734,2022-10-10
A01735,normal_risk_cdd,0.9846998498099988,app,DEV001735,2021-12-23
A01736,normal_risk_cdd,0.8966197152526479,app,DEV001736,2023-10-30
A01737,normal_risk_cdd,0.8565224223385192,app,DEV001737,2025-10-14
A01738,normal_risk_cdd,0.847408697857485,app,DEV001738,2021-12-06
A01739,normal_risk_cdd,0.9383346705735754,app,DEV001739,2025-01-31
A01740,normal_risk_cdd,0.8027911638274049,app,DEV001740,2024-12-14
A01741,normal_risk_cdd,0.8387772969807521,branch,DEV001741,2023-01-26
A01742,lower_risk_sdd,0.5628593503889359,app,DEV001742,2024-08-02
A01743,higher_risk_edd,1.0,app,DEV001743,2025-07-31
A01744,normal_risk_cdd,0.881399914960129,app,DEV001744,2023-03-05
A01745,normal_risk_cdd,0.7933981363196843,app,DEV001745,2024-11-12
A01746,normal_risk_cdd,0.8408435991745353,app,DEV001746,2022-06-15
A01747,normal_risk_cdd,0.8907720610565024,app,DEV001747,2025-04-20
A01748,normal_risk_cdd,0.829942486982218,partner_institution,DEV001748,2022-04-10
A01749,normal_risk_cdd,0.807242350262992,partner_institution,DEV001749,2023-01-04
A01750,normal_risk_cdd,0.7976581051212535,branch,DEV001750,2024-12-16
A01751,normal_risk_cdd,0.8771169519392892,branch,DEV001751,2023-08-04
A01752,normal_risk_cdd,0.8213556576631452,app,DEV001752,2022-02-22
A01753,normal_risk_cdd,0.8136993812189803,app,DEV001753,2025-08-30
A01754,normal_risk_cdd,0.7431150595955676,app,DEV001754,2022-08-15
A01755,normal_risk_cdd,0.8562112461221736,app,DEV001755,2024-01-26
A01756,lower_risk_sdd,0.6355021248966474,app,DEV001756,2022-02-06
A01757,higher_risk_edd,0.9242681321086428,app,DEV001757,2025-01-30
A01758,higher_risk_edd,0.9659016541990976,app,DEV001758,2023-01-10
A01759,higher_risk_edd,1.0,app,DEV001759,2022-01-10
A01760,normal_risk_cdd,0.9061252377552376,app,DEV001760,2024-07-15
A01761,normal_risk_cdd,0.894218280071981,app,DEV001761,2025-06-27
A01762,normal_risk_cdd,0.8307463777091423,app,DEV001762,2024-05-05
A01763,lower_risk_sdd,0.6046401331247007,app,DEV001763,2023-07-07
A01764,lower_risk_sdd,0.566486748694205,app,MULE_DEV_1,2023-05-21
A01765,lower_risk_sdd,0.6025474794129535,app,DEV001765,2023-12-25
A01766,higher_risk_edd,0.9515720076109256,app,DEV001766,2022-03-02
A01767,lower_risk_sdd,0.5870971102678014,app,DEV001767,2023-08-06
A01768,lower_risk_sdd,0.6576845711293955,app,DEV001768,2023-05-06
A01769,normal_risk_cdd,0.7727634657670508,branch,DEV001769,2022-01-26
A01770,normal_risk_cdd,0.7171206488794382,app,DEV001770,2022-02-21
A01771,normal_risk_cdd,0.9155524896691836,branch,DEV001771,2024-07-19
A01772,normal_risk_cdd,0.8120468323707324,app,DEV001772,2024-10-08
A01773,normal_risk_cdd,0.7830373077420887,app,DEV001773,2022-11-28
A01774,normal_risk_cdd,0.7624922286962049,partner_institution,DEV001774,2023-10-23
A01775,normal_risk_cdd,0.883842877978432,app,DEV001775,2024-02-14
A01776,normal_risk_cdd,0.9599926169174372,app,DEV001776,2023-02-10
A01777,normal_risk_cdd,0.8177540911195085,app,DEV001777,2023-04-06
A01778,normal_risk_cdd,0.8327549300269934,app,DEV001778,2022-03-30
A01779,normal_risk_cdd,0.9357305471911258,app,DEV001779,2024-06-13
A01780,normal_risk_cdd,0.705164343651335,app,DEV001780,2022-11-20
A01781,normal_risk_cdd,1.0,app,DEV001781,2025-01-03
A01782,normal_risk_cdd,1.0,app,DEV001782,2022-02-24
A01783,normal_risk_cdd,0.6334929976463933,app,DEV001783,2025-08-02
A01784,normal_risk_cdd,0.8421997416866595,app,DEV001784,2022-11-26
A01785,normal_risk_cdd,0.792484237450435,app,DEV001785,2025-07-06
A01786,normal_risk_cdd,0.8288182583276212,app,DEV001786,2022-05-19
A01787,normal_risk_cdd,0.8165291944307261,partner_institution,DEV001787,2022-01-22
A01788,normal_risk_cdd,0.9149407278783488,app,DEV001788,2022-08-18
A01789,lower_risk_sdd,0.6409944074425608,app,DEV001789,2022-09-30
A01790,normal_risk_cdd,0.7771274228640035,app,DEV001790,2023-12-31
A01791,normal_risk_cdd,0.83622518709639,app,DEV001791,2024-12-07
A01792,normal_risk_cdd,0.8911827389569927,app,DEV001792,2021-12-15
A01793,normal_risk_cdd,0.7553022937787774,app,DEV001793,2023-10-17
A01794,higher_risk_edd,0.8183013048824015,app,DEV001794,2022-08-20
A01795,normal_risk_cdd,1.0,branch,DEV001795,2023-01-18
A01796,normal_risk_cdd,0.798605865623325,app,DEV001796,2023-02-06
A01797,normal_risk_cdd,0.8390117610464382,app,DEV001797,2024-07-02
A01798,normal_risk_cdd,0.8181763675339542,branch,DEV001798,2024-03-15
A01799,normal_risk_cdd,0.8938470163265714,branch,DEV001799,2024-02-25
A01800,normal_risk_cdd,0.9918231938472836,branch,DEV001800,2023-07-01
A01801,normal_risk_cdd,0.8963947073383427,app,DEV001801,2023-01-11
A01802,lower_risk_sdd,0.5285307881968008,partner_institution,DEV001802,2025-02-13
A01803,normal_risk_cdd,0.7392701258393176,branch,DEV001803,2025-01-02
A01804,normal_risk_cdd,0.8180828179738466,app,DEV001804,2025-09-22
A01805,normal_risk_cdd,0.8285413440373387,app,DEV001805,2023-10-21
A01806,lower_risk_sdd,0.5122438984362719,partner_institution,DEV001806,2023-03-25
A01807,normal_risk_cdd,0.9155472736139552,app,DEV001807,2025-01-28
A01808,normal_risk_cdd,0.7630943553694817,app,DEV001808,2023-01-21
A01809,lower_risk_sdd,0.7694641249700604,app,DEV001809,2025-11-28
A01810,normal_risk_cdd,0.9956506077764576,app,DEV001810,2022-06-08
A01811,normal_risk_cdd,0.8301397173894258,app,DEV001811,2023-02-22
A01812,normal_risk_cdd,0.8851178112334548,app,DEV001812,2023-03-04
A01813,normal_risk_cdd,0.7514442222332639,app,DEV001813,2023-01-28
A01814,normal_risk_cdd,0.8998941061183291,app,DEV001814,2024-06-23
A01815,normal_risk_cdd,0.8101446061252504,app,DEV001815,2021-11-30
A01816,normal_risk_cdd,0.7630211742729317,app,DEV001816,2022-12-01
A01817,normal_risk_cdd,0.8268532009397612,branch,DEV001817,2025-03-11
A01818,normal_risk_cdd,0.8127401593275709,app,DEV001818,2022-03-18
A01819,normal_risk_cdd,0.8239872477596997,app,DEV001819,2022-12-11
A01820,higher_risk_edd,1.0,app,DEV001820,2024-09-02
A01821,normal_risk_cdd,0.7871753925891414,app,DEV001821,2022-02-08
A01822,normal_risk_cdd,0.98880183998191,branch,DEV001822,2024-12-02
A01823,normal_risk_cdd,0.7439952293739717,app,DEV001823,2023-04-30
A01824,normal_risk_cdd,0.9792344218542876,branch,DEV001824,2023-03-23
A01825,lower_risk_sdd,0.5686791502474645,partner_institution,DEV001825,2022-01-17
A01826,normal_risk_cdd,0.8499189413970707,app,DEV001826,2023-08-17
A01827,normal_risk_cdd,0.8107843109217584,app,DEV001827,2021-12-02
A01828,higher_risk_edd,0.9225017062769716,app,DEV001828,2024-10-11
A01829,normal_risk_cdd,0.914108578908444,app,DEV001829,2022-09-11
A01830,normal_risk_cdd,0.9699861437783048,app,DEV001830,2024-12-07
A01831,higher_risk_edd,1.0,app,DEV001831,2021-11-25
A01832,normal_risk_cdd,0.8176114934126522,app,DEV001832,2022-11-06
A01833,normal_risk_cdd,0.8647404177923642,app,DEV001833,2023-05-28
A01834,normal_risk_cdd,0.787433770106531,app,DEV001834,2025-08-27
A01835,lower_risk_sdd,0.5706759749940244,app,DEV001835,2023-12-03
A01836,lower_risk_sdd,0.5582959275417065,app,DEV001836,2025-05-05
A01837,normal_risk_cdd,0.8149941354412696,app,DEV001837,2022-03-25
A01838,normal_risk_cdd,0.8699684504811953,branch,DEV001838,2024-05-24
A01839,normal_risk_cdd,0.6970547872198796,app,DEV001839,2022-07-30
A01840,lower_risk_sdd,0.6462917037935387,app,DEV001840,2022-04-11
A01841,normal_risk_cdd,0.971282009963962,partner_institution,DEV001841,2025-06-24
A01842,normal_risk_cdd,0.93975288552593,branch,DEV001842,2022-11-12
A01843,higher_risk_edd,0.9031852738778668,app,DEV001843,2024-09-13
A01844,normal_risk_cdd,0.7382501672573771,app,DEV001844,2025-06-26
A01845,normal_risk_cdd,0.8867864245171861,app,DEV001845,2024-11-14
A01846,normal_risk_cdd,0.6646057399834,app,DEV001846,2023-09-16
A01847,normal_risk_cdd,0.9388123292706142,app,DEV001847,2022-06-24
A01848,normal_risk_cdd,0.8329130033693407,app,DEV001848,2023-02-20
A01849,normal_risk_cdd,0.996504025646192,app,DEV001849,2024-12-25
A01850,normal_risk_cdd,0.7118427611538827,app,DEV001850,2024-09-23
A01851,higher_risk_edd,1.0,app,DEV001851,2024-09-12
A01852,normal_risk_cdd,0.841959293054864,app,DEV001852,2022-12-17
A01853,normal_risk_cdd,0.8235159574822335,app,DEV001853,2023-11-01
A01854,normal_risk_cdd,0.7404125227830284,app,DEV001854,2025-10-28
A01855,higher_risk_edd,0.9976598325369372,app,DEV001855,2025-08-13
A01856,normal_risk_cdd,0.9040909907821486,app,DEV001856,2025-08-13
A01857,normal_risk_cdd,0.9928102241572712,app,DEV001857,2022-01-19
A01858,normal_risk_cdd,0.9306440210288474,app,DEV001858,2023-11-22
A01859,normal_risk_cdd,0.8024883736835412,app,DEV001859,2023-12-12
A01860,normal_risk_cdd,0.7696909933105988,branch,DEV001860,2022-11-10
A01861,higher_risk_edd,0.840520685318209,app,DEV001861,2025-02-26
A01862,higher_risk_edd,1.0,app,DEV001862,2025-10-17
A01863,normal_risk_cdd,0.7877460572577707,app,DEV001863,2024-10-30
A01864,normal_risk_cdd,0.9684183895177044,app,DEV001864,2025-01-30
A01865,normal_risk_cdd,0.8920057632689653,app,DEV001865,2022-09-16
A01866,higher_risk_edd,0.9763922305275168,app,DEV001866,2022-08-17
A01867,normal_risk_cdd,0.8254505349951761,branch,DEV001867,2023-05-16
A01868,normal_risk_cdd,0.90285383304018,app,DEV001868,2022-04-05
A01869,normal_risk_cdd,0.8487623389730559,app,DEV001869,2024-01-19
A01870,normal_risk_cdd,0.8204629366824951,app,DEV001870,2024-12-14
A01871,normal_risk_cdd,0.905680382931856,app,DEV001871,2024-08-02
A01872,higher_risk_edd,0.9384822312623096,app,DEV001872,2025-05-08
A01873,higher_risk_edd,0.8861332177008938,app,DEV001873,2022-04-18
A01874,higher_risk_edd,0.997986142036852,app,DEV001874,2023-06-28
A01875,normal_risk_cdd,0.8448811475497148,app,DEV001875,2022-10-24
A01876,normal_risk_cdd,0.8891128009406244,branch,DEV001876,2024-10-15
A01877,normal_risk_cdd,0.8136912113316651,app,DEV001877,2023-01-12
A01878,normal_risk_cdd,0.7532702956255235,branch,DEV001878,2024-08-04
A01879,normal_risk_cdd,0.988805917001142,app,DEV001879,2024-02-16
A01880,normal_risk_cdd,0.973728912861086,branch,DEV001880,2023-04-19
A01881,normal_risk_cdd,0.9207027969009568,app,DEV001881,2021-12-21
A01882,normal_risk_cdd,0.8189751451700581,app,DEV001882,2023-09-04
A01883,normal_risk_cdd,0.8259745621471142,branch,DEV001883,2023-01-24
A01884,normal_risk_cdd,0.9605861956717172,app,DEV001884,2023-07-12
A01885,normal_risk_cdd,0.8216935969946069,app,DEV001885,2024-03-20
A01886,lower_risk_sdd,0.5993955170922162,branch,MULE_DEV_0,2022-03-03
A01887,normal_risk_cdd,0.9997787740509162,app,DEV001887,2022-01-20
A01888,normal_risk_cdd,0.8461857854708902,app,DEV001888,2024-09-02
A01889,normal_risk_cdd,0.9914740262811076,app,DEV001889,2022-04-26
A01890,normal_risk_cdd,0.7381286471447999,app,DEV001890,2024-02-08
A01891,normal_risk_cdd,0.8914547906227601,partner_institution,DEV001891,2022-12-11
A01892,normal_risk_cdd,1.0,app,DEV001892,2023-11-03
A01893,lower_risk_sdd,0.652380059572709,app,DEV001893,2022-11-01
A01894,normal_risk_cdd,0.8288796406185763,app,DEV001894,2022-05-31
A01895,normal_risk_cdd,0.7565798465921264,branch,DEV001895,2024-03-20
A01896,normal_risk_cdd,0.9365874443548198,app,DEV001896,2023-02-06
A01897,normal_risk_cdd,0.788389753388745,app,DEV001897,2023-11-18
A01898,lower_risk_sdd,0.6424153152488009,partner_institution,DEV001898,2022-09-15
A01899,lower_risk_sdd,0.5512398176165911,app,DEV001899,2025-02-24
A01900,normal_risk_cdd,0.9745515680077946,branch,DEV001900,2022-12-27
A01901,lower_risk_sdd,0.7423908248580546,app,DEV001901,2023-07-11
A01902,normal_risk_cdd,0.8474732200629495,app,DEV001902,2024-02-08
A01903,normal_risk_cdd,0.7576680851530457,app,DEV001903,2024-06-07
A01904,normal_risk_cdd,0.9728725639394106,partner_institution,DEV001904,2023-02-05
A01905,normal_risk_cdd,0.8207254618362282,branch,DEV001905,2024-07-10
A01906,normal_risk_cdd,0.7615836127345985,app,DEV001906,2025-10-15
A01907,lower_risk_sdd,0.5090305590021965,app,DEV001907,2022-02-08
A01908,normal_risk_cdd,0.798322789448498,app,DEV001908,2024-02-13
A01909,normal_risk_cdd,0.7336289501976048,app,DEV001909,2025-04-04
A01910,lower_risk_sdd,0.600174333078174,app,DEV001910,2025-01-05
A01911,normal_risk_cdd,0.9095526986958172,app,DEV001911,2022-07-31
A01912,higher_risk_edd,0.9199679868819812,app,DEV001912,2024-08-02
A01913,normal_risk_cdd,0.8784554705690969,app,DEV001913,2024-10-15
A01914,normal_risk_cdd,0.7921332272374214,branch,DEV001914,2023-12-17
A01915,normal_risk_cdd,0.8552135253091385,app,DEV001915,2025-10-21
A01916,normal_risk_cdd,1.0,app,DEV001916,2023-09-01
A01917,normal_risk_cdd,0.8221211137578482,app,DEV001917,2025-10-04
A01918,normal_risk_cdd,0.8807543550095727,app,DEV001918,2022-07-23
A01919,higher_risk_edd,0.8247578218025249,app,DEV001919,2024-03-12
A01920,normal_risk_cdd,0.9716084897933496,app,DEV001920,2025-01-16
A01921,normal_risk_cdd,0.8118234696844108,app,DEV001921,2024-02-03
A01922,normal_risk_cdd,0.93404269199252,app,DEV001922,2025-03-19
A01923,normal_risk_cdd,0.8401455763392875,branch,DEV001923,2024-08-19
A01924,normal_risk_cdd,0.8989263492016645,app,DEV001924,2025-05-24
A01925,lower_risk_sdd,0.7036809941768801,app,DEV001925,2023-03-25
A01926,normal_risk_cdd,0.8138047728389827,app,DEV001926,2021-12-29
A01927,normal_risk_cdd,0.9373525148609482,app,DEV001927,2023-12-20
A01928,lower_risk_sdd,0.5892812108805521,app,DEV001928,2025-07-11
A01929,normal_risk_cdd,0.9122347376022034,branch,DEV001929,2025-08-16
A01930,normal_risk_cdd,0.8187835764666775,branch,DEV001930,2022-07-28
A01931,normal_risk_cdd,0.8779646358905648,app,DEV001931,2024-07-09
A01932,normal_risk_cdd,0.8130405598116591,app,DEV001932,2024-09-23
A01933,normal_risk_cdd,0.8539980779765276,app,DEV001933,2025-07-06
A01934,normal_risk_cdd,0.7640245038646586,app,DEV001934,2023-04-02
A01935,lower_risk_sdd,0.6698045587751036,app,DEV001935,2025-09-01
A01936,normal_risk_cdd,0.8535350267967668,app,DEV001936,2022-04-13
A01937,normal_risk_cdd,0.8067877156742022,app,DEV001937,2025-01-30
A01938,normal_risk_cdd,0.8455977626887763,app,DEV001938,2025-08-23
A01939,lower_risk_sdd,0.6607203580934328,app,DEV001939,2023-02-07
A01940,normal_risk_cdd,0.800691435738791,app,DEV001940,2024-06-30
A01941,normal_risk_cdd,0.8396993139416264,app,DEV001941,2023-02-13
A01942,normal_risk_cdd,0.7695558447284063,branch,DEV001942,2025-10-05
A01943,normal_risk_cdd,1.0,app,DEV001943,2022-06-15
A01944,normal_risk_cdd,0.9347294928166548,app,DEV001944,2024-09-03
A01945,higher_risk_edd,0.971847528450524,branch,DEV001945,2022-11-17
A01946,normal_risk_cdd,0.9437690341981356,app,DEV001946,2022-02-26
A01947,higher_risk_edd,0.7916598018652977,app,DEV001947,2023-10-07
A01948,lower_risk_sdd,0.4453856209732795,app,DEV001948,2024-07-29
A01949,higher_risk_edd,0.9180567150600074,app,DEV001949,2024-08-30
A01950,higher_risk_edd,0.8397148685118312,app,DEV001950,2023-02-28
A01951,lower_risk_sdd,0.6310715580441337,app,DEV001951,2025-11-24
A01952,normal_risk_cdd,0.8664525312475919,app,DEV001952,2025-05-01
A01953,higher_risk_edd,1.0,app,DEV001953,2023-04-26
A01954,higher_risk_edd,0.8589388812579829,app,DEV001954,2025-10-26
A01955,higher_risk_edd,0.9819704548928057,partner_institution,DEV001955,2024-10-03
A01956,normal_risk_cdd,0.8511511754521786,app,DEV001956,2023-04-25
A01957,lower_risk_sdd,0.6778007447946468,app,DEV001957,2024-11-30
A01958,normal_risk_cdd,0.808418243939712,app,DEV001958,2022-03-05
A01959,normal_risk_cdd,0.9606508111889696,app,DEV001959,2021-12-31
A01960,normal_risk_cdd,0.8417193081256219,app,DEV001960,2025-10-14
A01961,normal_risk_cdd,0.9919345778803016,app,DEV001961,2025-03-21
A01962,normal_risk_cdd,0.7867689077054221,app,DEV001962,2022-04-09
A01963,normal_risk_cdd,0.9094261871964444,partner_institution,DEV001963,2025-10-16
A01964,normal_risk_cdd,0.8452265215551577,app,DEV001964,2023-12-18
A01965,lower_risk_sdd,0.6237806066666589,partner_institution,DEV001965,2022-02-06
A01966,normal_risk_cdd,0.9005852272374038,app,DEV001966,2023-07-21
A01967,normal_risk_cdd,0.8260661216648328,app,DEV001967,2024-09-09
A01968,normal_risk_cdd,0.6370427730274137,branch,DEV001968,2025-11-23
A01969,normal_risk_cdd,0.6049705501460554,branch,DEV001969,2024-05-03
A01970,normal_risk_cdd,0.951793772822724,app,DEV001970,2023-09-28
A01971,higher_risk_edd,1.0,app,DEV001971,2025-08-06
A01972,normal_risk_cdd,1.0,branch,DEV001972,2023-10-18
A01973,normal_risk_cdd,0.8485977401374258,app,DEV001973,2024-04-18
A01974,normal_risk_cdd,0.7465892158401687,app,DEV001974,2024-08-11
A01975,normal_risk_cdd,0.8164332925879199,app,DEV001975,2022-01-03
A01976,normal_risk_cdd,0.850913961228905,app,DEV001976,2022-04-29
A01977,higher_risk_edd,0.8694369420571912,app,DEV001977,2023-02-16
A01978,normal_risk_cdd,0.9818859778379092,app,DEV001978,2023-07-18
A01979,normal_risk_cdd,1.0,app,DEV001979,2024-01-06
A01980,normal_risk_cdd,0.8882624560584141,app,DEV001980,2025-08-21
A01981,normal_risk_cdd,0.8491309002641443,app,DEV001981,2024-09-07
A01982,normal_risk_cdd,0.7464026417220454,app,DEV001982,2025-11-17
A01983,normal_risk_cdd,0.973714711692484,app,DEV001983,2024-06-12
A01984,normal_risk_cdd,0.8561045448679236,app,DEV001984,2024-01-06
A01985,higher_risk_edd,0.9268668481271508,app,DEV001985,2023-06-18
A01986,normal_risk_cdd,0.888493927093963,branch,DEV001986,2024-06-29
A01987,normal_risk_cdd,0.8031430776808651,app,DEV001987,2024-11-23
A01988,higher_risk_edd,0.9617500138497456,app,DEV001988,2023-01-24
A01989,normal_risk_cdd,0.7346026519323472,app,DEV001989,2025-04-23
A01990,lower_risk_sdd,0.7369669751401947,app,DEV001990,2025-06-01
A01991,normal_risk_cdd,0.8416471167091462,app,DEV001991,2023-02-13
A01992,normal_risk_cdd,0.9427040688507208,app,DEV001992,2023-07-25
A01993,lower_risk_sdd,0.6339091057726705,app,DEV001993,2022-06-03
A01994,normal_risk_cdd,0.8391040232972817,app,DEV001994,2022-12-12
A01995,normal_risk_cdd,0.7530146057366434,app,DEV001995,2022-04-17
A01996,normal_risk_cdd,0.9107805578414514,app,DEV001996,2023-04-01
A01997,normal_risk_cdd,0.7799328036781527,app,DEV001997,2022-07-15
A01998,normal_risk_cdd,0.8110862101440617,app,DEV001998,2025-03-29
A01999,normal_risk_cdd,0.8500837748866029,app,DEV001999,2023-10-15
A02000,normal_risk_cdd,0.8596979346951485,app,DEV002000,2022-02-13
